Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20195025932,THEFT,600,N,06/21/2019 11:22:00 AM,06/21/2019,1122,06/25/2019 08:57:00 AM,06/25/2019,857,RESIDENCE / HOME,2819 RIO GRANDE ST,78705,9,BA,1,360,6.03,N,06/25/2019,23H,Theft,3113811,3113811,30.29507122,-97.74367283,"(30.29507122, -97.74367283)"
20195021800,VIOL CITY ORDINANCE - WRECKER,3720,N,05/23/2019 10:00:00 PM,05/23/2019,2200,05/28/2019 06:12:00 PM,05/28/2019,1812,PARKING LOTS / GARAGE,2901 SAN JACINTO BLVD,78705,9,BA,1,346,5,N,06/24/2019,,,3116478,3116478,30.29229434,-97.73529476,"(30.29229434, -97.73529476)"
20195026260,FRAUD - OTHER,1199,N,06/26/2019 05:30:00 PM,06/26/2019,1730,06/27/2019 09:06:00 AM,06/27/2019,906,RESIDENCE / HOME,2205 N LAMAR BLVD,78705,9,BA,2,358,6.04,N,06/27/2019,,,3111010,3111010,30.28636864,-97.75278302,"(30.28636864, -97.75278302)"
20205006790,HARASSMENT,2703,N,02/16/2020 09:58:00 PM,02/16/2020,2158,02/17/2020 02:26:00 PM,02/17/2020,1426,RESIDENCE / HOME,2505 LONGVIEW ST,78705,9,BA,3,356,,N,03/03/2020,,,3111781,3111781,30.29006613,-97.75024068,"(30.29006613, -97.75024068)"
20205004006,BURGLARY OF VEHICLE,601,N,01/29/2020 12:00:00 AM,01/29/2020,0,01/29/2020 01:34:00 PM,01/29/2020,1334,COMMERCIAL / OFFICE BUILDING,2714 NUECES ST,78705,9,BA,1,360,,N,01/30/2020,23F,Theft,3113998,3113998,30.2930361,-97.74313477,"(30.2930361, -97.74313477)"
20208000814,THEFT,600,N,01/27/2020 11:00:00 PM,01/27/2020,2300,01/31/2020 12:11:00 PM,01/31/2020,1211,STREETS / HWY / ROAD / ALLEY,905 W 21ST ST,78705,9,BA,2,358,,N,03/04/2020,23H,Theft,3112817,3112817,30.2846067,-97.74710363,"(30.2846067, -97.74710363)"
20191671618,DATING DISTURBANCE,2400,N,06/16/2019 10:26:00 PM,06/16/2019,2226,06/16/2019 10:53:00 PM,06/16/2019,2253,RESIDENCE / HOME,2831 PEARL ST,78705,9,BA,3,356,6.03,N,06/28/2019,,,3113126,3113126,30.29596169,-97.74582,"(30.29596169, -97.74582)"
20195007724,THEFT,600,N,02/22/2019 06:00:00 PM,02/22/2019,1800,02/22/2019 06:31:00 PM,02/22/2019,1831,OTHER / UNKNOWN,3204 GUADALUPE ST,78705,9,BA,3,345,2,N,02/25/2019,23H,Theft,3114776,3114776,30.29973469,-97.74048907,"(30.29973469, -97.74048907)"
20191701101,FAMILY DISTURBANCE,3400,N,06/19/2019 03:35:00 PM,06/19/2019,1535,06/19/2019 03:35:00 PM,06/19/2019,1535,RESIDENCE / HOME,706 W 30TH ST,78705,9,BA,3,345,2.04,,,,,3113541,3113541,30.29807925,-97.74444789,"(30.29807925, -97.74444789)"
20205034523,FORGERY AND PASSING,1000,N,08/31/2020 12:00:00 PM,08/31/2020,1200,09/01/2020 08:15:00 AM,09/01/2020,815,OTHER / UNKNOWN,2311 NUECES ST,78705,9,BA,1,359,,N,09/03/2020,,,3113969,3113969,30.28733135,-97.74337976,"(30.28733135, -97.74337976)"
2019961817,DWI  .15 BAC OR ABOVE,2111,N,04/06/2019 10:06:00 PM,04/06/2019,2206,04/07/2019 12:51:00 AM,04/07/2019,51,STREETS / HWY / ROAD / ALLEY,1908 NUECES ST,78705,9,BA,1,359,6,C,04/24/2019,,,3113684,3113684,30.28325105,-97.74439241,"(30.28325105, -97.74439241)"
2020621151,AGG ASLT STRANGLE/SUFFOCATE,410,Y,03/02/2020 03:25:00 PM,03/02/2020,1525,03/02/2020 03:25:00 PM,03/02/2020,1525,RESIDENCE / HOME,1909 RIO GRANDE ST,78705,9,BA,1,359,,C,03/02/2020,13A,Aggravated Assault,3113550,3113550,30.28357299,-97.74480843,"(30.28357299, -97.74480843)"
20205029598,BURGLARY OF VEHICLE,601,N,07/30/2020 08:30:00 PM,07/30/2020,2030,07/31/2020 11:05:00 AM,07/31/2020,1105,RESIDENCE / HOME,805 E 35TH ST,78705,9,BA,1,348,,N,09/01/2020,23F,Theft,3119068,3119068,30.29473917,-97.72702019,"(30.29473917, -97.72702019)"
20195025928,THEFT,600,N,02/04/2019 04:02:00 PM,02/04/2019,1602,06/25/2019 08:51:00 AM,06/25/2019,851,RESIDENCE / HOME,2819 RIO GRANDE ST,78705,9,BA,1,360,6.03,N,06/25/2019,23H,Theft,3113811,3113811,30.29507122,-97.74367283,"(30.29507122, -97.74367283)"
20202460719,AUTO THEFT,700,N,08/07/2020 02:00:00 PM,08/07/2020,1400,09/02/2020 12:53:00 PM,09/02/2020,1253,PARKING LOTS / GARAGE,3202 GROOMS ST,78705,9,BA,1,346,,N,09/04/2020,240,Auto Theft,3116604,3116604,30.29604942,-97.73479433,"(30.29604942, -97.73479433)"
20205008980,HARASSMENT,2703,N,03/01/2020 04:50:00 PM,03/01/2020,1650,03/03/2020 12:04:00 PM,03/03/2020,1204,RESIDENCE / HOME,105 E 38TH ST,78705,9,BA,1,346,,N,03/04/2020,,,3117095,3117095,30.3000092,-97.73313145,"(30.3000092, -97.73313145)"
20205040314,BURGLARY OF VEHICLE,601,N,10/04/2020 07:30:00 PM,10/04/2020,1930,10/07/2020 11:00:00 AM,10/07/2020,1100,OTHER / UNKNOWN,905 W 22ND HALF ST,78705,9,BA,2,358,6,N,10/08/2020,23F,Theft,3112816,3112816,30.28610214,-97.74706673,"(30.28610214, -97.74706673)"
20205009153,THEFT,600,N,03/03/2020 01:18:00 PM,03/03/2020,1318,03/04/2020 11:01:00 AM,03/04/2020,1101,RESIDENCE / HOME,2110 RIO GRANDE ST,78705,9,BA,2,358,,N,03/05/2020,23H,Theft,3113344,3113344,30.28479566,-97.74542847,"(30.28479566, -97.74542847)"
20208006193,THEFT OF BICYCLE,609,N,11/24/2020 02:00:00 AM,11/24/2020,200,12/06/2020 12:05:00 PM,12/06/2020,1205,RESIDENCE / HOME,GROOMS ST / E 33RD ST,78705,9,BA,1,346,5,N,12/16/2020,23H,Theft,3116803,3116803,30.29665788,-97.73414722,"(30.29665788, -97.73414722)"
20208003975,BURGLARY OF VEHICLE,601,N,08/30/2020 10:45:00 AM,08/30/2020,1045,09/01/2020 11:11:00 AM,09/01/2020,1111,PARKING LOTS / GARAGE,507 W 23RD ST,78705,9,BA,1,359,,N,09/02/2020,23F,Theft,3113926,3113926,30.28636925,-97.74354185,"(30.28636925, -97.74354185)"
20202370716,DATING DISTURBANCE,2400,N,08/24/2020 03:31:00 PM,08/24/2020,1531,08/24/2020 03:31:00 PM,08/24/2020,1531,RESIDENCE / HOME,406 E 30TH ST,78705,9,BA,1,346,,N,09/05/2020,,,3116716,3116716,30.29233128,-97.73453947,"(30.29233128, -97.73453947)"
20205043723,THEFT OF BICYCLE,609,N,10/24/2020 10:00:00 PM,10/24/2020,2200,10/29/2020 11:05:00 AM,10/29/2020,1105,OTHER / UNKNOWN,915 KEITH LN,78705,9,BA,1,348,,N,11/02/2020,23H,Theft,3119484,3119484,30.29128456,-97.72579505,"(30.29128456, -97.72579505)"
20201960752,FAMILY DISTURBANCE,3400,N,07/14/2020 01:50:00 PM,07/14/2020,1350,07/14/2020 01:50:00 PM,07/14/2020,1350,RESIDENCE / HOME,3310 RED RIVER ST,78705,9,BA,1,348,4,,,,,3119378,3119378,30.29288572,-97.72608774,"(30.29288572, -97.72608774)"
20198003326,THEFT OF BICYCLE,609,N,09/07/2019 10:00:00 PM,09/07/2019,2200,09/09/2019 02:08:00 PM,09/09/2019,1408,RESIDENCE / HOME,3115 TOM GREEN ST,78705,9,BA,1,346,5,N,10/11/2019,23H,Theft,3116930,3116930,30.29439292,-97.73380571,"(30.29439292, -97.73380571)"
20193310661,AUTO THEFT,700,N,11/26/2019 06:00:00 PM,11/26/2019,1800,11/27/2019 10:37:00 AM,11/27/2019,1037,PARKING LOTS / GARAGE,2824 RIO GRANDE ST,78705,9,BA,3,356,,N,09/02/2020,240,Auto Theft,3113637,3113637,30.29529677,-97.74421826,"(30.29529677, -97.74421826)"
20205008834,BURGLARY OF VEHICLE,601,N,03/01/2020 04:00:00 PM,03/01/2020,1600,03/02/2020 02:17:00 PM,03/02/2020,1417,PARKING LOTS / GARAGE,206 E 31ST ST,78705,9,BA,1,346,,N,03/03/2020,23F,Theft,3116456,3116456,30.29425568,-97.73531169,"(30.29425568, -97.73531169)"
20195042071,CRIMINAL MISCHIEF,1400,N,10/11/2019 01:30:00 AM,10/11/2019,130,10/11/2019 10:13:00 AM,10/11/2019,1013,RESIDENCE / HOME,2300 NUECES ST,78705,9,BA,1,359,6.04,N,10/11/2019,,,3113806,3113806,30.28678926,-97.74391088,"(30.28678926, -97.74391088)"
20195013740,CRIMINAL MISCHIEF,1400,N,03/11/2019 12:00:00 PM,03/11/2019,1200,04/03/2019 06:13:00 PM,04/03/2019,1813,PARKING LOTS / GARAGE,2900 SWISHER ST,78705,9,BA,1,348,4,N,04/08/2019,,,3119426,3119426,30.28852847,-97.72605332,"(30.28852847, -97.72605332)"
20195042192,SUSPICIOUS PERSON,3403,N,10/06/2019 03:00:00 PM,10/06/2019,1500,10/11/2019 09:14:00 PM,10/11/2019,2114,SHOPPING MALL,3405 GUADALUPE ST,78705,9,BA,1,346,5,,,,,3115130,3115130,30.30053116,-97.73934564,"(30.30053116, -97.73934564)"
20195026719,CRIMINAL MISCHIEF,1400,N,06/30/2019 01:00:00 PM,06/30/2019,1300,06/30/2019 04:05:00 PM,06/30/2019,1605,RESIDENCE / HOME,401 W 38TH ST,78705,9,BA,1,346,5,N,07/01/2019,,,3116001,3116001,30.30173426,-97.73655255,"(30.30173426, -97.73655255)"
20195027022,IDENTITY THEFT,4022,N,03/19/2019 12:00:00 PM,03/19/2019,1200,07/02/2019 12:35:00 PM,07/02/2019,1235,RESIDENCE / HOME,311 MOORE BLVD,78705,9,BA,1,346,5,N,07/03/2019,,,3116627,3116627,30.29433816,-97.73476751,"(30.29433816, -97.73476751)"
20191451004,AUTO THEFT,700,N,05/17/2019 12:00:00 PM,05/17/2019,1200,05/25/2019 02:25:00 PM,05/25/2019,1425,PARKING LOTS / GARAGE,2401 SAN GABRIEL ST,78705,9,BA,3,356,6.03,N,07/02/2019,240,Auto Theft,3112672,3112672,30.28842038,-97.74746098,"(30.28842038, -97.74746098)"
20195026831,THEFT,600,N,06/28/2019 03:00:00 PM,06/28/2019,1500,07/01/2019 11:37:00 AM,07/01/2019,1137,OTHER / UNKNOWN,917 W 29TH ST,78705,9,BA,3,356,6.03,N,07/01/2019,23H,Theft,3112569,3112569,30.29751192,-97.74754385,"(30.29751192, -97.74754385)"
20195041977,THEFT,600,N,09/16/2019 01:56:00 PM,09/16/2019,1356,10/10/2019 01:45:00 PM,10/10/2019,1345,RESIDENCE / HOME,2401 LONGVIEW ST,78705,9,BA,3,356,6.03,N,10/11/2019,23H,Theft,3111713,3111713,30.2886878,-97.75049307,"(30.2886878, -97.75049307)"
20205015448,THEFT,600,N,04/17/2020 05:00:00 PM,04/17/2020,1700,04/20/2020 10:41:00 AM,04/20/2020,1041,CONSTRUCTION SITE,2900 SWISHER ST,78705,9,BA,1,348,4,N,04/30/2020,23H,Theft,3119426,3119426,30.28852847,-97.72605332,"(30.28852847, -97.72605332)"
20191741190,AUTO THEFT,700,N,06/22/2019 09:00:00 PM,06/22/2019,2100,06/23/2019 05:59:00 PM,06/23/2019,1759,RESIDENCE / HOME,2401 SAN GABRIEL ST,78705,9,BA,3,356,6.03,N,07/02/2019,240,Auto Theft,3112672,3112672,30.28842038,-97.74746098,"(30.28842038, -97.74746098)"
20205029518,BURGLARY OF RESIDENCE,500,N,07/30/2020 04:53:00 PM,07/30/2020,1653,07/30/2020 04:53:00 PM,07/30/2020,1653,RESIDENCE / HOME,1009 W 26TH ST,78705,9,BA,3,356,,N,08/02/2020,220,Burglary,3112426,3112426,30.29058845,-97.74818253,"(30.29058845, -97.74818253)"
20198001918,THEFT OF BICYCLE,609,N,06/01/2019 08:00:00 AM,06/01/2019,800,06/03/2019 09:04:00 PM,06/03/2019,2104,PARKING LOTS / GARAGE,2704 RIO GRANDE ST,78705,9,BA,3,356,6.03,N,07/03/2019,23H,Theft,3113552,3113552,30.29296019,-97.74455033,"(30.29296019, -97.74455033)"
20195037117,THEFT FROM AUTO,603,N,09/08/2019 03:32:00 AM,09/08/2019,332,09/09/2019 12:48:00 PM,09/09/2019,1248,PARKING LOTS / GARAGE,2505 LONGVIEW ST,78705,9,BA,3,356,6.03,C,10/03/2019,23F,Theft,3111781,3111781,30.29006613,-97.75024068,"(30.29006613, -97.75024068)"
2019450124,CRIMINAL MISCHIEF,1400,N,02/14/2019 03:00:00 AM,02/14/2019,300,02/14/2019 03:00:00 AM,02/14/2019,300,RESTAURANTS,2928 GUADALUPE ST,78705,9,BA,3,345,,N,02/14/2019,,,3114161,3114161,30.29635452,-97.74252909,"(30.29635452, -97.74252909)"
20191640180,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,06/13/2019 03:29:00 AM,06/13/2019,329,06/13/2019 04:07:00 AM,06/13/2019,407,RESIDENCE / HOME,202 E 30TH ST,78705,9,BA,1,346,5,N,07/01/2019,,,3116149,3116149,30.29367614,-97.73630029,"(30.29367614, -97.73630029)"
20202100695,FAMILY DISTURBANCE,3400,N,07/28/2020 12:57:00 PM,07/28/2020,1257,07/28/2020 12:57:00 PM,07/28/2020,1257,RESIDENCE / HOME,3310 RED RIVER ST,78705,9,BA,1,348,4,,,,,3119378,3119378,30.29288572,-97.72608774,"(30.29288572, -97.72608774)"
20191501298,AUTO THEFT,700,N,05/27/2019 05:00:00 PM,05/27/2019,1700,05/30/2019 03:47:00 PM,05/30/2019,1547,PARKING LOTS / GARAGE,2815 RIO GRANDE ST,78705,9,BA,1,360,6.03,N,07/03/2019,240,Auto Theft,3113881,3113881,30.29475062,-97.74345958,"(30.29475062, -97.74345958)"
20198002354,BURGLARY OF VEHICLE,601,N,06/30/2019 09:00:00 PM,06/30/2019,2100,07/01/2019 07:21:00 AM,07/01/2019,721,RESIDENCE / HOME,828 E 37TH ST,78705,9,BA,1,348,4.01,N,07/03/2019,23F,Theft,3119601,3119601,30.2955872,-97.72530798,"(30.2955872, -97.72530798)"
20195041596,OBTAIN CONTROLLED SUB BY FRAUD,1808,N,10/04/2019 12:00:00 PM,10/04/2019,1200,10/08/2019 12:32:00 PM,10/08/2019,1232,OTHER / UNKNOWN,631 W 38TH ST,78705,9,BA,3,345,2.04,,,,,3114961,3114961,30.302917,-97.73981718,"(30.302917, -97.73981718)"
20198003895,THEFT OF BICYCLE,609,N,10/08/2019 01:00:00 AM,10/08/2019,100,10/08/2019 11:13:00 AM,10/08/2019,1113,RESIDENCE / HOME,2704 RIO GRANDE ST,78705,9,BA,3,356,6.03,N,10/10/2019,23H,Theft,3113552,3113552,30.29296019,-97.74455033,"(30.29296019, -97.74455033)"
2020371114,AUTO THEFT,700,N,02/06/2020 01:00:00 PM,02/06/2020,1300,02/06/2020 03:34:00 PM,02/06/2020,1534,STREETS / HWY / ROAD / ALLEY,617 W 31ST ST,78705,9,BA,3,345,2,N,02/12/2020,240,Auto Theft,3114196,3114196,30.29822974,-97.74236782,"(30.29822974, -97.74236782)"
20205030281,BURGLARY OF VEHICLE,601,N,08/05/2020 01:00:00 AM,08/05/2020,100,08/05/2020 12:48:00 PM,08/05/2020,1248,PARKING LOTS / GARAGE,2501 NUECES ST,78705,9,BA,1,360,,N,08/05/2020,23F,Theft,3114141,3114141,30.28931875,-97.74278133,"(30.28931875, -97.74278133)"
20205030153,CRIMINAL MISCHIEF,1400,N,08/03/2020 10:00:00 AM,08/03/2020,1000,08/04/2020 04:21:00 PM,08/04/2020,1621,OTHER / UNKNOWN,2514 GUADALUPE ST,78705,9,BA,1,360,,N,08/05/2020,,,3114509,3114509,30.28962229,-97.74160691,"(30.28962229, -97.74160691)"
20191500828,DATING DISTURBANCE,2400,N,05/30/2019 11:33:00 AM,05/30/2019,1133,05/30/2019 11:33:00 AM,05/30/2019,1133,RESIDENCE / HOME,2401 LONGVIEW ST,78705,9,BA,3,356,6.03,N,07/05/2019,,,3111713,3111713,30.2886878,-97.75049307,"(30.2886878, -97.75049307)"
20192810217,AGG ASLT STRANGLE/SUFFOCATE,410,Y,10/08/2019 04:45:00 AM,10/08/2019,445,10/08/2019 08:17:00 AM,10/08/2019,817,RESIDENCE / HOME,3107 SPEEDWAY,78705,9,BA,1,346,5,C,10/08/2019,13A,Aggravated Assault,3116117,3116117,30.29562988,-97.73634914,"(30.29562988, -97.73634914)"
20208003448,THEFT OF BICYCLE,609,N,01/01/2020 12:15:00 PM,01/01/2020,1215,08/05/2020 12:27:00 PM,08/05/2020,1227,RESIDENCE / HOME,507 W 23RD ST,78705,9,BA,1,359,,N,08/07/2020,23H,Theft,3113926,3113926,30.28636925,-97.74354185,"(30.28636925, -97.74354185)"
20205039021,THEFT,600,N,09/28/2020 06:00:00 AM,09/28/2020,600,09/29/2020 12:47:00 PM,09/29/2020,1247,OTHER / UNKNOWN,1910 ROBBINS PL,78705,9,BA,2,358,6,N,09/29/2020,23H,Theft,3112024,3112024,30.28473983,-97.74961313,"(30.28473983, -97.74961313)"
20202120532,AUTO THEFT,700,N,07/29/2020 12:05:00 AM,07/29/2020,5,07/30/2020 01:02:00 PM,07/30/2020,1302,PARKING LOTS / GARAGE,3121 SPEEDWAY,78705,9,BA,1,346,,N,08/04/2020,240,Auto Theft,3116208,3116208,30.29601712,-97.7360503,"(30.29601712, -97.7360503)"
20191271919,ROBBERY BY THREAT,305,N,05/07/2019 08:51:00 PM,05/07/2019,2051,05/07/2019 08:51:00 PM,05/07/2019,2051,SPECIALTY  STORE (TV  FUR ETC.),3204 GUADALUPE ST,78705,9,BA,3,345,2,C,08/21/2019,120,Robbery,3114776,3114776,30.29973469,-97.74048907,"(30.29973469, -97.74048907)"
20205014882,AGG ASLT STRANGLE/SUFFOCATE,410,Y,04/03/2020 12:00:00 PM,04/03/2020,1200,04/15/2020 05:13:00 PM,04/15/2020,1713,RESIDENCE / HOME,2401 LONGVIEW ST,78705,9,BA,3,356,6,C,05/06/2020,13A,Aggravated Assault,3111713,3111713,30.2886878,-97.75049307,"(30.2886878, -97.75049307)"
20205021334,BURGLARY OF VEHICLE,601,N,05/30/2020 11:00:00 PM,05/30/2020,2300,06/01/2020 12:22:00 PM,06/01/2020,1222,PARKING LOTS / GARAGE,3105 N LAMAR BLVD,78705,9,BA,3,345,2,N,06/02/2020,23F,Theft,3113056,3113056,30.30063372,-97.74591661,"(30.30063372, -97.74591661)"
20205030283,MAIL THEFT,8503,N,08/04/2020 03:49:00 PM,08/04/2020,1549,08/05/2020 12:52:00 PM,08/05/2020,1252,RESIDENCE / HOME,3111 TOM GREEN ST,78705,9,BA,1,346,,N,08/05/2020,23H,Theft,3116913,3116913,30.29387722,-97.73387348,"(30.29387722, -97.73387348)"
20205013218,ONLINE IMPERSONATION,2733,N,03/20/2020 12:00:00 AM,03/20/2020,0,04/02/2020 02:57:00 PM,04/02/2020,1457,RESIDENCE / HOME,3704 HARMON AVE,78705,9,BA,1,348,4,N,04/21/2020,,,3120793,3120793,30.29436955,-97.72156296,"(30.29436955, -97.72156296)"
20198003190,THEFT OF BICYCLE,609,N,08/07/2019 07:20:00 PM,08/07/2019,1920,08/07/2019 07:25:00 PM,08/07/2019,1925,RESIDENCE / HOME,2700 NUECES ST,78705,9,BA,1,360,6.03,N,08/30/2019,23H,Theft,3113981,3113981,30.29206959,-97.74321459,"(30.29206959, -97.74321459)"
20195027625,THEFT,600,N,07/06/2019 08:00:00 PM,07/06/2019,2000,07/07/2019 12:09:00 AM,07/07/2019,9,RESIDENCE / HOME,706 W 22ND ST,78705,9,BA,2,358,6.04,N,07/08/2019,23H,Theft,3113250,3113250,30.28563183,-97.74570395,"(30.28563183, -97.74570395)"
2020790589,INDECENT EXPOSURE,1706,N,03/19/2020 11:53:00 AM,03/19/2020,1153,03/19/2020 01:14:00 PM,03/19/2020,1314,DRUG STORE / DR. OFFICE / HOSPITAL,711 W 38TH ST,78705,9,BA,3,345,2,N,04/01/2020,,,3114590,3114590,30.30357301,-97.74097551,"(30.30357301, -97.74097551)"
20195027515,BREACH OF COMPUTER SECURITY,1109,N,07/05/2019 12:00:00 AM,07/05/2019,0,07/05/2019 08:11:00 PM,07/05/2019,2011,OTHER / UNKNOWN,915 E 38TH ST,78705,9,BA,1,348,4.01,N,07/11/2019,23H,Theft,3120539,3120539,30.29512813,-97.72234747,"(30.29512813, -97.72234747)"
20191910995,BURGLARY OF RESIDENCE,500,N,07/10/2019 10:00:00 AM,07/10/2019,1000,07/10/2019 06:06:00 PM,07/10/2019,1806,RESIDENCE / HOME,723 SPARKS AVE,78705,9,BA,1,347,5,N,07/12/2019,220,Burglary,3118175,3118175,30.29110497,-97.7299485,"(30.29110497, -97.7299485)"
20198002239,THEFT OF BICYCLE,609,N,06/21/2019 03:00:00 PM,06/21/2019,1500,06/25/2019 10:40:00 AM,06/25/2019,1040,PARKING LOTS / GARAGE,711 W 32ND ST,78705,9,BA,3,345,2.04,N,07/08/2019,23H,Theft,3113852,3113852,30.30002753,-97.74340989,"(30.30002753, -97.74340989)"
20191861298,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,07/05/2019 10:34:00 AM,07/05/2019,1034,07/05/2019 10:34:00 AM,07/05/2019,1034,RESIDENCE / HOME,2205 N LAMAR BLVD,78705,9,BA,2,358,6.04,C,07/05/2019,,,3111010,3111010,30.28636864,-97.75278302,"(30.28636864, -97.75278302)"
20208005309,BURGLARY OF VEHICLE,601,N,10/27/2020 08:00:00 PM,10/27/2020,2000,11/03/2020 02:30:00 PM,11/03/2020,1430,PARKING LOTS / GARAGE,2700 NUECES ST,78705,9,BA,1,360,,N,11/05/2020,23F,Theft,3113981,3113981,30.29206959,-97.74321459,"(30.29206959, -97.74321459)"
20198002422,BURGLARY OF VEHICLE,601,N,07/08/2019 01:30:00 AM,07/08/2019,130,07/08/2019 11:34:00 AM,07/08/2019,1134,RESIDENCE / HOME,706 W 24TH ST,78705,9,BA,3,356,6.03,N,07/09/2019,23F,Theft,3113292,3113292,30.28848245,-97.74549442,"(30.28848245, -97.74549442)"
2019971692,BURGLARY NON RESIDENCE,502,N,04/07/2019 10:53:00 PM,04/07/2019,2253,04/07/2019 10:53:00 PM,04/07/2019,2253,DRUG STORE / DR. OFFICE / HOSPITAL,800 W 34TH ST,78705,9,BA,3,345,2.04,N,07/09/2019,220,Burglary,3113859,3113859,30.30226739,-97.74332759,"(30.30226739, -97.74332759)"
20191150586,DAMAGE CITY VEHICLE,3832,N,04/25/2019 10:15:00 AM,04/25/2019,1015,04/25/2019 11:27:00 AM,04/25/2019,1127,STREETS / HWY / ROAD / ALLEY,3200 HELMS ST,78705,9,BA,1,346,,N,05/01/2019,,,3116326,3116326,30.29619647,-97.73567148,"(30.29619647, -97.73567148)"
20195035273,BURGLARY OF VEHICLE,601,N,08/26/2019 08:30:00 PM,08/26/2019,2030,08/27/2019 02:38:00 PM,08/27/2019,1438,RESIDENCE / HOME,2515 PEARL ST,78705,9,BA,3,356,6.03,N,08/28/2019,23F,Theft,3113033,3113033,30.29064861,-97.74625718,"(30.29064861, -97.74625718)"
20198002393,THEFT OF BICYCLE,609,N,07/01/2019 12:30:00 PM,07/01/2019,1230,07/03/2019 04:24:00 PM,07/03/2019,1624,PARKING LOTS / GARAGE,916 E 32ND ST,78705,9,BA,1,348,4.01,N,07/08/2019,23H,Theft,3119219,3119219,30.29096903,-97.72664343,"(30.29096903, -97.72664343)"
20191870782,FAMILY DISTURBANCE,3400,N,07/06/2019 12:28:00 PM,07/06/2019,1228,07/06/2019 12:28:00 PM,07/06/2019,1228,STREETS / HWY / ROAD / ALLEY,800 W 29TH ST,78705,9,BA,3,345,2.04,,,,,3113306,3113306,30.29667588,-97.74523035,"(30.29667588, -97.74523035)"
20195011296,RAPE,200,Y,02/21/2019 12:00:00 PM,02/21/2019,1200,03/15/2019 12:00:00 PM,03/15/2019,1200,RESIDENCE / HOME,2000 BLOCK RIO GRANDE ST,78705,9,BA,2,358,6.04,N,07/08/2019,11A,Rape,0,0,,,
20195027875,BURGLARY OF VEHICLE,601,N,07/07/2019 07:00:00 PM,07/07/2019,1900,07/08/2019 04:04:00 PM,07/08/2019,1604,RESIDENCE / HOME,601 ELMWOOD PL,78705,9,BA,1,347,5,N,07/09/2019,23F,Theft,3117009,3117009,30.29045424,-97.73366141,"(30.29045424, -97.73366141)"
20205010213,BURGLARY OF VEHICLE,601,N,03/11/2020 12:00:00 AM,03/11/2020,0,03/11/2020 12:58:00 PM,03/11/2020,1258,RESIDENCE / HOME,806 W 24TH ST,78705,9,BA,3,356,6,N,03/12/2020,23F,Theft,3113275,3113275,30.28890411,-97.74553699,"(30.28890411, -97.74553699)"
20192370103,CRIMINAL MISCHIEF,1400,N,08/25/2019 02:44:00 AM,08/25/2019,244,08/25/2019 02:44:00 AM,08/25/2019,244,RESIDENCE / HOME,2529 RIO GRANDE ST,78705,9,BA,1,360,6.03,N,08/28/2019,,,3113729,3113729,30.29007082,-97.74406687,"(30.29007082, -97.74406687)"
20195035219,BURGLARY OF VEHICLE,601,N,08/26/2019 11:00:00 PM,08/26/2019,2300,08/27/2019 11:55:00 AM,08/27/2019,1155,RESIDENCE / HOME,2515 PEARL ST,78705,9,BA,3,356,6.03,N,08/27/2019,23F,Theft,3113033,3113033,30.29064861,-97.74625718,"(30.29064861, -97.74625718)"
20192161715,AUTO THEFT,700,N,08/04/2019 09:42:00 PM,08/04/2019,2142,08/04/2019 11:47:00 PM,08/04/2019,2347,PARKING LOTS / GARAGE,505 W 22ND ST,78705,9,BA,1,359,6.04,N,08/19/2019,240,Auto Theft,3113974,3113974,30.28493953,-97.74342809,"(30.28493953, -97.74342809)"
20191831979,AGG ASLT STRANGLE/SUFFOCATE,410,N,07/02/2019 11:46:00 PM,07/02/2019,2346,07/02/2019 11:46:00 PM,07/02/2019,2346,RESIDENCE / HOME,2400 NUECES ST,78705,9,BA,1,360,6.03,C,07/08/2019,13A,Aggravated Assault,3113941,3113941,30.28821277,-97.74344485,"(30.28821277, -97.74344485)"
20191470345,ASSAULT WITH INJURY,900,N,05/27/2019 05:00:00 AM,05/27/2019,500,05/27/2019 05:07:00 AM,05/27/2019,507,STREETS / HWY / ROAD / ALLEY,W 30TH ST / WHITIS AVE,78705,9,BA,1,346,5,N,06/19/2019,,,3115171,3115171,30.29522051,-97.73935842,"(30.29522051, -97.73935842)"
20202460830,AGG ROBBERY/DEADLY WEAPON,300,N,09/02/2020 02:14:00 PM,09/02/2020,1414,09/02/2020 02:14:00 PM,09/02/2020,1414,DRUG STORE / DR. OFFICE / HOSPITAL,3706 GUADALUPE ST,78705,9,BA,3,345,,N,09/05/2020,120,Robbery,3115340,3115340,30.30250511,-97.73862695,"(30.30250511, -97.73862695)"
20205021726,CRIMINAL MISCHIEF,1400,N,04/19/2020 12:00:00 PM,04/19/2020,1200,06/04/2020 01:04:00 PM,06/04/2020,1304,RESIDENCE / HOME,806 W 24TH ST,78705,9,BA,3,356,6,N,06/05/2020,,,3113275,3113275,30.28890411,-97.74553699,"(30.28890411, -97.74553699)"
